TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,Cluster
1.128193274607419,1,10,2,-1.0497681524040379,3,0.2624264847365218,-0.2067936485059295,-1.243227343540836,1.3619872997015774,0
-0.9441417862226509,0,34,2,-0.20653414650785276,1,0.7913770225000384,-0.2067936485059295,-0.9689877314367137,-0.9415593450395588,1
0.43765473890521056,0,18,2,1.3675026644983594,2,0.019395156574906088,-0.2067936485059295,-0.30941323475834487,-1.3364530555666108,0
0.43498248221813124,1,29,2,0.35562185742293734,1,2.0637175052284973,-0.2067936485059295,0.017831814068870102,-1.2612352059424103,1
-0.7268667617424263,1,41,1,1.2550714637122016,0,0.3624982080971871,-0.2067936485059295,2.5103026729525246,-0.2645986984217556,1
-0.4388454544568306,1,36,1,-0.9373369516178799,3,0.319610326656902,-0.2067936485059295,-1.0757037030833945,0.6004065722565486,1
-0.6610881355989335,1,29,0,0.9739934617468065,2,-0.42377961830804023,-0.2067936485059295,-0.1632040719035283,-0.9227548826335088,1
0.06631383850452403,1,23,1,-1.105983752797117,3,-0.5238513416687055,-0.2067936485059295,-0.9718235081994352,0.2807307113536971,1
-0.8121391578211521,0,8,1,0.6929154597814113,2,-0.9670261165516518,-0.2067936485059295,-0.40495019493534623,1.521825230153003,0
-0.017245572518381578,0,9,1,1.3112870641052805,2,-0.8383624722307964,-0.2067936485059295,-0.12202890098802778,-1.16721289391216,0
0.3046585791713361,1,16,1,0.1869750562437003,1,-1.3101291680739329,-0.2067936485059295,0.13238078572469533,-0.2457942360157055,0
-0.6355989179683301,1,18,1,-1.218414953583275,3,-0.9813220770317469,-0.2067936485059295,-1.0727756225562444,0.8354623523321748,0
0.9281851394898614,1,16,0,0.07454385545754227,1,0.4625699314578524,-0.2067936485059295,0.09886939125022053,0.873071277144275,0
-0.11512553860794346,1,9,1,1.9296586684291497,2,1.5347669674649806,1.4528410002061958,-0.2408315377879352,-0.4714477848883066,0
0.17830880145404376,1,19,2,0.1869750562437003,1,1.5204710069848855,-0.2067936485059295,0.3941670816113332,1.1739426756410765,0
1.0408310367605926,0,30,1,0.6366998593883324,1,-0.22363617158670962,-0.2067936485059295,0.8573960873894472,-0.33981654804595596,1
-0.9997795408356885,1,5,2,0.2994062570298583,0,0.062283038015191215,-0.2067936485059295,2.2752408808614075,1.1269315196259513,0
-0.3297968258033214,0,26,1,-0.15031854611477377,1,0.9486325877810838,-0.2067936485059295,-0.6484936773800644,-0.9227548826335088,1
0.002830612335830326,1,16,1,0.6366998593883324,2,1.5061750465047905,-0.2067936485059295,-0.5383240065476822,-0.6688946401518325,0
0.765588597991415,1,0,1,-1.105983752797117,3,0.11946687993557138,-0.2067936485059295,-0.8109611227415868,-0.7347102585730079,0
-0.6177496136866844,0,2,2,0.8615622609606484,1,-1.4816806938350733,-0.2067936485059295,-0.3714029045524825,-1.374061980378711,0
-0.3716279208664489,0,16,1,-0.7124745500455638,1,-0.23793213206680466,-0.2067936485059295,-1.0607992091216405,1.2303560628592267,0
-0.5620090799702975,1,1,0,-0.03788734532861574,1,1.4346952441043153,-0.2067936485059295,-0.3251202586719357,0.1208927809022713,0
-0.5289142086918527,1,9,2,-0.5438277488663268,1,0.21953860329623667,-0.2067936485059295,0.3231957427396068,-1.6279222228603873,0
-0.9346861087145238,1,4,0,0.9739934617468065,2,-0.9241382351113667,-0.2067936485059295,0.19273719168713907,-0.010738455940079343,0
-0.2181444598649658,0,17,2,-1.0497681524040379,3,2.292452872910018,-0.2067936485059295,0.3649375562089603,1.0047025139866257,0
3.134475631685065,1,16,1,-1.387061754762512,3,-1.367313009994313,-0.2067936485059295,-1.155938750312908,0.8542668147382249,0
-0.2243112060659182,1,29,0,-0.4313965480801688,1,-0.9813220770317469,-0.2067936485059295,0.40397435658186615,1.6534564669953538,1
-0.4623818691237991,1,18,2,-1.274630553976354,3,-0.09497252726585426,-0.2067936485059295,-1.1487031607790925,-0.21758754240663036,0
-0.7059683440614207,1,25,1,-0.03788734532861574,0,-0.7239947883900362,-0.2067936485059295,2.4516256827039893,-1.0731905818819096,1
-0.6074374436506471,1,24,1,-1.443277355155591,3,-0.6096271045492758,-0.2067936485059295,-0.9619880293008822,1.5594341549651034,1
-0.4225720964265394,1,39,2,0.2994062570298583,0,-0.7525867093502262,-0.2067936485059295,1.3881555528208673,0.11149054969924625,1
-0.3901624191704226,1,10,0,-0.3751809476870898,1,-0.2522280925468997,-0.2067936485059295,-1.169638167350178,-0.15177192398545503,0
0.16374842847957272,0,31,2,0.7491310601744904,1,-0.5667392231089906,-0.2067936485059295,0.34297438826187915,1.0329092075957007,1
2.1410813381138585,1,11,0,1.0302090621398854,2,-0.46666749974832533,-0.2067936485059295,-0.10216564368169591,-1.5338999108301368,0
-0.12910349666343562,1,10,2,0.2431906566367793,0,0.7198972200995631,-0.2067936485059295,0.5288382739125815,1.1645404444380514,0
-0.48951555240798983,1,36,2,-0.6000433492594058,0,0.5340497338583277,-0.2067936485059295,-0.920623122869612,-0.02014068714310439,1
3.571903495539292,0,2,2,0.5242686586021743,1,-1.2815372471137427,-0.2067936485059295,0.9076477951404213,0.8072556587230997,0
-0.9354055624379682,1,23,1,1.0864246625329645,0,-0.7239947883900362,-0.2067936485059295,1.219339659661426,1.0047025139866257,1
0.9266434529396235,1,42,0,0.1869750562437003,0,-0.06638060630566417,-0.2067936485059295,1.3954552421910913,0.5063842602262982,1
-0.9866238156069899,0,36,2,0.7491310601744904,0,0.8485608644204186,-0.2067936485059295,1.99212215941795,-0.1235652303763799,1
0.3267218266902993,1,18,2,-1.162199353190196,3,-0.2808200135070898,-0.2067936485059295,-1.1083253918285165,1.296171681280402,0
1.4366333637583906,0,25,2,0.8615622609606484,2,-1.2243534051933627,-0.2067936485059295,-0.2692918651534036,0.6662221906777239,1
-0.2526439788891831,1,18,0,0.4680530582090954,1,-0.9241382351113667,4.772110297630446,-0.5600769270313429,0.8354623523321748,0
-0.229313122428913,1,15,1,-1.330846154369433,3,0.21953860329623667,-0.2067936485059295,-1.1528363182307262,-0.9415593450395588,0
0.49514251737853404,1,20,2,-1.443277355155591,3,2.006533663308117,-0.2067936485059295,-0.9585497140759189,1.5876408485741784,0
1.1873597784354462,1,35,0,-0.8811213512248008,1,-0.681106906949751,-0.2067936485059295,-1.0181061540799818,-1.176615125115185,1
0.723175088009309,0,23,1,0.35562185742293734,1,0.10517091945547634,-0.2067936485059295,0.6651273460847859,-0.08595630556427972,1
1.9220933285778141,0,37,1,-0.9935525520109589,3,0.9343366273009888,-0.2067936485059295,-0.8310782154000972,-0.7347102585730079,1
-0.932664786348656,1,21,0,0.6929154597814113,1,-0.5953311440691808,-0.2067936485059295,-1.2597574093539148,0.11149054969924625,0
-0.5138056804995192,1,5,1,1.4799338652845175,2,0.19094668233604659,-0.2067936485059295,-0.7688141983061302,0.5439931850383983,0
-0.6254923061389914,1,35,1,-0.4313965480801688,0,0.7913770225000384,-0.2067936485059295,0.6485254884549293,0.6380154970686488,1
0.2938667733196694,1,13,1,-0.8249057508317219,1,-1.367313009994313,-0.2067936485059295,0.9711450930868917,-1.5244976796271117,0
-0.6819522935788226,0,12,2,-1.387061754762512,3,0.677009338659278,-0.2067936485059295,1.0946013780100716,0.3465463297748724,0
-0.7343696362869184,0,13,1,0.5804842589952534,0,0.6341214572189929,-0.2067936485059295,-1.008416822808441,0.9670935891745255,0
-0.34750909128050156,1,41,1,-0.9935525520109589,1,0.37679416857728215,-0.2067936485059295,1.1036856068259144,-1.2330285123333353,1
-0.5743768320733188,1,19,0,-0.7124745500455638,1,1.649134651305741,-0.2067936485059295,0.7283323487772326,-1.7313467660936628,0
0.0318828388825395,1,7,2,0.07454385545754227,1,-0.9813220770317469,-0.2067936485059295,1.1034856153363193,1.3901939933106524,0
-0.6256293449434569,1,39,2,0.8053466605675694,2,-0.5667392231089906,-0.2067936485059295,0.2641879973352026,1.1175292884229262,1
1.572507338386043,1,34,1,-0.9935525520109589,3,-1.4673847333549783,-0.2067936485059295,-1.2034495490590456,-1.1390062003030847,1
0.7063193150600389,1,20,2,-1.274630553976354,3,-1.2100574447132675,-0.2067936485059295,-1.1964831788381467,1.3619872997015774,0
-0.529530883311948,1,35,0,1.0302090621398854,2,0.39109012905737717,-0.2067936485059295,0.7351346234169251,0.24312178654159688,1
2.561345091708768,1,8,0,0.4680530582090954,2,-0.666810946469656,-0.2067936485059295,-0.8421187712231337,1.3149761436864522,0
-0.1783346871677061,1,27,0,-1.105983752797117,3,0.8628568249005136,-0.2067936485059295,-1.0587351943892802,-0.9979727322577092,1
-0.14808337108192265,0,9,2,0.35562185742293734,1,0.7770810620199433,-0.2067936485059295,0.9576405395523041,-0.7159057961669578,0
-0.28721201731563323,0,9,0,1.8734430680360705,2,2.321044793870208,-0.2067936485059295,-0.40654243487173863,-1.1860173563182101,0
0.10369117242251924,1,14,2,-0.2627497469009318,1,-0.22363617158670962,-0.2067936485059295,-1.1881912240003156,-1.364659749175686,0
-1.010982463100752,1,36,2,0.1307594558506213,0,-0.18074829014642452,-0.2067936485059295,1.8027353467582248,0.14909947451134645,1
0.00851772272115303,0,2,2,1.3112870641052805,0,-1.038505918952127,-0.2067936485059295,2.1620739016785535,0.9012779707533501,0
-0.8243356114185914,0,28,0,-0.09410294572169475,1,0.03369111705500113,1.4528410002061958,0.1471904119285643,1.6910653918074539,1
0.37704932763029453,1,4,2,-1.0497681524040379,1,-0.8240665117507014,-0.2067936485059295,0.8287691004493158,0.017468237668995794,0
-0.6227172703485628,1,14,1,-0.31896534729401077,1,0.677009338659278,-0.2067936485059295,0.3504304812329405,-0.4150343976701563,0
-0.8360181694992846,1,15,0,1.3675026644983594,2,0.019395156574906088,-0.2067936485059295,-0.8879040023731489,0.3935574857899976,0
-0.8025464415085594,0,11,2,0.07454385545754227,0,0.648417417699088,-0.2067936485059295,1.553943369708361,1.2679649876713268,0
0.06946573100723312,1,11,2,-0.9935525520109589,3,-0.40948365782794516,-0.2067936485059295,-1.2739978290104745,-0.4150343976701563,0
0.11667559914563566,1,32,2,-0.20653414650785276,1,-0.8383624722307964,-0.2067936485059295,-0.24145971618474077,0.47817756661722305,1
-1.0022804990171859,1,42,0,0.6366998593883324,2,-1.1242816818326973,-0.2067936485059295,0.11385593300257744,1.3619872997015774,1
-0.2845397606285538,0,11,2,1.4237182648914386,0,1.8206861770668814,-0.2067936485059295,1.5479410610270494,0.2807307113536971,0
1.0319577741714443,1,30,1,0.6929154597814113,0,0.5483456943384226,-0.2067936485059295,-0.9483655320673028,0.5721998786474735,1
1.8626527471408554,1,40,2,-1.0497681524040379,3,-0.5667392231089906,-0.2067936485059295,-1.0283313599838995,0.3277418673688223,1
-0.8888466286207773,1,23,2,-1.0497681524040379,3,-0.16645232966632947,-0.2067936485059295,-1.2334405805179538,0.6004065722565486,1
2.5320187875531275,1,35,1,0.7491310601744904,0,0.34820224761709206,-0.2067936485059295,0.10955098798936833,0.05507716248109598,1
-0.5922603960560809,1,28,1,-0.6562589496524849,1,-0.20934021110661458,-0.2067936485059295,0.30652465728642897,-0.02014068714310439,1
0.016637271885740434,0,35,1,1.8734430680360705,2,-1.1385776423127922,-0.2067936485059295,0.004950310944175081,0.7696467339109995,1
-0.30680856635421544,1,21,2,0.1307594558506213,1,2.1923811495493526,-0.2067936485059295,1.0847428231704115,1.296171681280402,0
-0.9997795408356885,0,20,1,-1.218414953583275,3,1.9207579004275468,-0.2067936485059295,-1.0246571573609522,1.2679649876713268,0
0.2868777942919232,1,0,0,0.6366998593883324,0,-0.6382190255094659,-0.2067936485059295,1.7232720615590722,0.44056864180512284,0
-0.9641837113757462,1,25,0,0.2994062570298583,0,0.062283038015191215,-0.2067936485059295,2.381146630575882,0.9670935891745255,1
0.6457481634862393,1,28,2,-1.49949295554867,3,-0.7382907488701311,-0.2067936485059295,-0.8629409620821399,-0.14236969278242997,1
0.13291469747481047,1,35,1,-1.330846154369433,3,-1.4530887728748834,-0.2067936485059295,-1.0547866444665035,-1.599715529251312,1
2.3976179800734805,1,39,2,1.3675026644983594,0,-0.02349272486537904,-0.2067936485059295,0.43478842994026246,1.3149761436864522,1
-0.21591757929239963,1,6,2,-1.218414953583275,3,0.005099196094811046,-0.2067936485059295,-1.2436196345396575,0.5439931850383983,0
-0.9989915677100112,1,6,2,-0.8249057508317219,0,1.8063902165867864,-0.2067936485059295,0.08421616864718898,1.0329092075957007,0
2.577447151233477,1,11,0,1.9858742688222286,2,-1.4102008914345983,-0.2067936485059295,-0.7888005272983668,1.0329092075957007,0
-0.2413725372218867,1,5,0,-1.49949295554867,3,2.4925963196313483,-0.2067936485059295,-1.2236307415539647,-0.02014068714310439,0
-0.218761134485061,0,28,2,1.1988558633191224,2,-1.4673847333549783,-0.2067936485059295,-1.0378309557396708,1.0423114387987258,1
-0.6323442463622719,0,17,1,1.3675026644983594,2,0.662713378179183,-0.2067936485059295,0.2470810329944454,0.7696467339109995,0
-0.8624666587611474,1,20,0,-1.387061754762512,3,-0.39518769734785014,-0.2067936485059295,-0.8858989594902843,-1.3082463619575357,0
2.315257658589649,1,34,1,1.8172274676429916,2,2.5211882405915387,-0.2067936485059295,-0.7876800621579424,0.5251887226323483,1
0.7446559206092934,1,27,2,-0.20653414650785276,0,0.319610326656902,6.431744946342571,-1.2031213578966329,-0.7817214145881332,1
0.4039431930066706,1,22,0,1.1988558633191224,0,0.30531436617680696,-0.2067936485059295,1.2818318721730078,0.21491509293252176,1
-0.10906157151034028,1,30,2,0.5242686586021743,2,-0.39518769734785014,-0.2067936485059295,-0.17130885521904582,-1.402268673987786,1
-0.7817850626320194,1,41,2,1.9858742688222286,2,-0.09497252726585426,-0.2067936485059295,0.34318207173184345,0.17730616812042158,1
0.12106084088853528,0,0,1,-0.5438277488663268,1,2.4783003591512536,-0.2067936485059295,-0.5964112783012575,1.296171681280402,0
-0.10172999547143019,1,35,2,-1.387061754762512,3,0.5769376152986128,-0.2067936485059295,-1.158448899906673,0.9012779707533501,1
0.6798365660970597,1,37,1,0.9177778613537274,0,2.078013465708592,-0.2067936485059295,1.997442445839873,1.1363337508289764,1
0.2695081258259072,1,40,0,-0.4313965480801688,1,1.7920942561066913,-0.2067936485059295,1.012289496080916,-1.3176485931605608,1
-0.7351233497114793,0,39,2,-0.4876121484732478,1,0.7341931805796582,-0.2067936485059295,0.9987413546575703,0.5721998786474735,1
-0.7000414157682832,0,27,2,-1.387061754762512,3,-0.681106906949751,-0.2067936485059295,-1.0158806077598714,0.2055128617294967,1
1.7327742202085739,0,22,1,1.3112870641052805,0,0.13376284041566644,-0.2067936485059295,1.80865817164239,-0.744112489776033,1
-0.8970346971875974,1,5,1,-1.218414953583275,3,0.03369111705500113,-0.2067936485059295,-1.154423430180206,0.7132333466928492,0
-0.9218044610947563,1,42,2,0.9739934617468065,0,-0.29511597398718487,-0.2067936485059295,0.9118142845069875,-0.3304143168429309,1
-0.5415217787026888,0,21,2,0.4680530582090954,0,0.8199689434602284,-0.2067936485059295,1.2780371618576123,0.9012779707533501,0
0.034178238857338526,1,11,1,-0.6562589496524849,0,2.363932675310493,-0.2067936485059295,0.04959712899957147,-1.6655311476724874,0
-0.8117623011088716,0,40,1,0.6366998593883324,2,-0.9527301560715568,-0.2067936485059295,-1.04278202710388,-0.3774254728580561,1
-0.7630792658224637,1,26,1,1.4237182648914386,0,0.07657899849528625,-0.2067936485059295,0.46335900902435356,0.37475302338394756,1
-0.6153856943096526,1,18,1,0.35562185742293734,2,0.24813052425642676,-0.2067936485059295,-0.9329969552899499,1.3337806060925022,0
-0.22503065978936268,1,22,0,-0.6000433492594058,1,0.648417417699088,-0.2067936485059295,-1.2823923435865594,-1.4586820612059364,1
-0.587155700589737,1,3,1,1.7047962668568335,2,2.120901347148877,-0.2067936485059295,0.14239318017173624,-1.3270508243635857,0
0.7149527597413723,0,6,2,0.4680530582090954,2,0.6055295362588028,1.4528410002061958,-0.9754336109859739,-0.6030790217306572,0
0.023146615097857023,1,15,1,-0.7686901504386429,1,-1.1957614842331725,-0.2067936485059295,-0.2710661486251968,1.4278029181227527,0
-0.05393771241404857,1,11,0,-1.274630553976354,3,-0.15215636918623443,-0.2067936485059295,-0.9046596996103863,-0.4714477848883066,0
1.645446242062864,1,15,1,-0.7686901504386429,1,-1.4673847333549783,-0.2067936485059295,0.4387626197976026,-1.0073749634607343,0
-0.6112402704745679,1,20,1,0.6366998593883324,2,-0.33800385542746997,-0.2067936485059295,0.10312305639430272,0.47817756661722305,0
-0.4124997442983171,1,6,2,1.7610118672499127,2,-1.0956897608725071,-0.2067936485059295,0.058714689730346825,-0.48085001609133166,0
-0.12578030565514467,1,10,1,-1.274630553976354,3,-1.1957614842331725,-0.2067936485059295,-1.079762504724794,-0.349218779248981,0
-0.4389482335601798,1,6,2,-1.162199353190196,3,-1.4387928123947882,-0.2067936485059295,-0.8482056916885051,-0.9885705010546841,0
-0.7686635971044372,1,32,1,-1.0497681524040379,3,-1.5102726147952634,-0.2067936485059295,-1.1093279132699487,-0.44324109127923145,1
3.6485081872355676,1,12,0,-0.8811213512248008,1,-0.19504425062651956,-0.2067936485059295,-0.6883355716982638,-1.364659749175686,0
1.6957737430028592,1,3,0,-1.443277355155591,3,0.6341214572189929,-0.2067936485059295,-1.113781569903626,-0.4150343976701563,0
-0.20738691371441537,1,31,2,1.4799338652845175,2,-1.052801879432222,-0.2067936485059295,-1.008042479763814,1.5594341549651034,1
-0.9024819896651054,0,30,2,0.5242686586021743,1,-0.9384341955914618,-0.2067936485059295,-1.1250169892293451,1.3055739124834271,1
1.5165269867618414,1,30,2,-0.20653414650785276,0,0.04798707753509617,-0.2067936485059295,2.3973331212658096,0.13029501210529634,1
0.5342670960534657,1,0,0,0.7491310601744904,0,-0.5381473021488006,-0.2067936485059295,1.7773595035207435,-0.7253080273699828,0
0.009853851064692875,1,17,1,1.5923650660706756,2,-0.2808200135070898,-0.2067936485059295,0.7105690021116504,1.2303560628592267,0
-0.6395045238956,0,41,1,-1.443277355155591,3,1.1630719949825095,-0.2067936485059295,-0.8107226713501464,-0.8381348018062834,1
-0.328563476563131,1,19,0,0.8053466605675694,0,2.564076122031824,-0.2067936485059295,0.567723798671563,-1.7219445348906377,0
0.34813413988805086,1,32,0,0.8053466605675694,1,-0.15215636918623443,-0.2067936485059295,-0.4881620385676803,-1.4680842924089614,1
2.5499023515358896,1,17,2,1.8734430680360705,2,-0.8955463141511766,-0.2067936485059295,0.15688999917393065,0.5910043410535236,0
1.1400471311936944,1,23,0,0.9739934617468065,2,-0.9670261165516518,-0.2067936485059295,-0.9616649661253823,-1.176615125115185,1
-0.9820672753585085,0,30,0,0.8615622609606484,1,1.7920942561066913,-0.2067936485059295,-0.9928585105153183,1.0329092075957007,1
-0.279880441276723,1,20,0,-0.3751809476870898,0,1.649134651305741,-0.2067936485059295,0.7073999061996035,-1.7125423036876126,0
3.8540663939339828,1,42,1,1.9296586684291497,2,0.648417417699088,-0.2067936485059295,0.14358800112239462,0.04567493127807093,1
-0.24401053420784963,0,21,1,0.2431906566367793,0,0.30531436617680696,-0.2067936485059295,1.2116758832204007,0.7038311154898241,0
0.5046324545877774,0,19,1,-0.09410294572169475,0,-0.2665240530269948,-0.2067936485059295,1.3368474797658774,0.6380154970686488,0
-0.05832295415694819,0,41,2,-1.105983752797117,3,-1.367313009994313,-0.2067936485059295,-1.2361173896863817,-1.4962909860180367,1
0.6541760499608744,1,17,1,0.41183745781601633,1,0.17665072185595154,-0.2067936485059295,0.608263099209889,-0.02014068714310439,0
-1.00824168701144,0,20,1,0.2994062570298583,0,0.1623547613758565,-0.2067936485059295,1.6078974840103026,-0.9415593450395588,0
-0.3364432078199036,1,7,1,1.3675026644983594,2,0.648417417699088,-0.2067936485059295,0.5513834683742539,0.44056864180512284,0
-0.9497946369068572,1,40,1,0.9739934617468065,2,-0.6382190255094659,-0.2067936485059295,-0.6030058694709858,0.17730616812042158,1
-0.6302201448930549,1,11,2,0.9739934617468065,2,-1.2529453261535526,-0.2067936485059295,0.400169390292645,1.0423114387987258,0
0.6698327333710703,1,7,1,0.4680530582090954,2,1.663430611785836,-0.2067936485059295,0.5945098383100356,0.24312178654159688,0
0.03363008363947619,1,20,0,-1.443277355155591,3,-1.5102726147952634,-0.2067936485059295,-1.040289825464309,-0.21758754240663036,0
-0.9812450425317147,1,1,2,-0.09410294572169475,0,0.5912335757787078,-0.2067936485059295,0.2160387642184342,1.3901939933106524,0
0.05559055205509008,1,40,1,0.8053466605675694,1,0.44827397097775734,-0.2067936485059295,0.5505629904682224,1.2491605252652769,1
-0.8448229126862,1,39,1,1.0864246625329645,2,-0.18074829014642452,-0.2067936485059295,-0.043880944431981976,-1.4680842924089614,1
-0.5365541220408105,1,22,1,0.8615622609606484,1,-0.2808200135070898,-0.2067936485059295,0.7725766198599822,-0.3868277040610812,1
-0.03273095742299544,1,10,0,1.3112870641052805,2,-0.8097705512706064,-0.2067936485059295,-0.8631127496437153,0.468775335414198,0
1.723112984493748,1,28,0,-0.7686901504386429,1,-0.16645232966632947,-0.2067936485059295,1.1655701528883415,-0.5842745593246071,1
